student_name,exam,first_time,prev_exam_result,challenges_faced,prep_level,school_support,teacher_impact,fail_reason,prep_strategy,subject_failed,student_category,subjects_taken,income_bracket,year,jamb_score
Student_905,JAMB,Yes,Bad,Time management, ,Mock exams,Negative,Procrastination,I followed a routine,Maths,Science,['English' 'Maths' 'Biology' 'Chemistry'],"500-1,000",2022,239
Student_906,JAMB and WAEC,Yes,nan,Anxiety,3,Strict supervision,nan,nan,I review my notes daily,Government,Art,['English' 'Government' 'CRS' 'History'],100-300,2022,204
Student_907,JAMB,Yes,Good,Lack of Finance,4,Moral Support,nan,Inadequate preparation,I attend extra classes,Chemistry,Science,['English' 'Physics' 'Biology' 'Chemistry'],"500-1,000",2022,232
Student_908,JAMB and WAEC,No,Average,Long waiting time,4,Counseling,nan,Poor Time management,I attend extra classes,Commerce,Commercial,['English' 'Economics' 'Accounting' 'Commerce'],0-100,2021,192
Student_909,JAMB and WAEC,Yes,Bad,Anxiety,4,Counseling,Positive & Negative,Inadequate preparation,I study with a partner,Physics,Science,['English' 'Maths' 'Chemistry' 'Physics'],0-100,2024,215
Student_910,JAMB and WAEC,Yes,Average,Long waiting time,5,nan,Positive,Procrastination,I study with a partner,History,Art,['English' 'Government' 'CRS' 'History'],300-500,2024,214
Student_911,JAMB,No,Bad,nan,4,Extra lesson,nan,Inadequate preparation,I followed a routine,Commerce,Commercial,['English' 'Economics' 'Accounting' 'Commerce'],0-100,2020,158
Student_912,JAMB,Yes,nan,Time management, ,nan,nan,External issues,I practice with past questions,Literature in English,Art,['English' 'Government' 'Literature in English' 'History'],100-300,2022,267
Student_913,JAMB and WAEC,No,Good,Time management,5,nan,Negative,Poor Time management,I had many mock exams,Chemistry,Science,['English' 'Physics' 'Maths' 'Chemistry'],300-500,2022,228
Student_914,JAMB,Yes,Good,Technical issues,3,Mock exams,nan,Inadequate preparation,I followed a routine,Literature in English,Art,['English' 'Government' 'Literature in English' 'CRS'],100-300,2021,198
Student_915,JAMB and WAEC,No,Average,Anxiety,4,nan,Negative,Procrastination,I followed a routine,Chemistry,Science,['English' 'Physics' 'Maths' 'Chemistry'],"500-1,000",2021,294
Student_916,JAMB,Yes,Bad,Long waiting time,5,nan,Negative,Procrastination,I followed a routine,CRS,Art,['English' 'Literature in English' 'Government' 'CRS'],100-300,2020,185
Student_917,JAMB and WAEC,Yes,Good,Time management,5,nan,Positive,Procrastination,I followed a routine,Government,Art,['English' 'History' 'Government' 'Literature in English'],100-300,2023,190
Student_918,JAMB and WAEC,Yes,Average,Anxiety,4,Mock exams,nan,nan,I review my notes daily,Maths,Science,['English' 'Chemistry' 'Maths' 'Physics'],"500-1,000",2020,246
Student_919,WAEC,Yes,Good,Fear, ,Strict supervision,nan,Procrastination,I attend extra classes,Accounting,Commercial,['English' 'Commerce' 'Economics' 'Accounting'],"500-1,000",2020,304
Student_920,JAMB,Yes,Average,Long waiting time, ,Strict supervision,nan,Procrastination,I attend extra classes,Literature in English,Art,['English' 'Literature in English' 'History' 'CRS'],100-300,2020,228
Student_921,JAMB and WAEC,Yes,Good,nan,3,Moral Support,Positive & Negative,Procrastination,I followed a routine,Biology,Science,['English' 'Physics' 'Biology' 'Chemistry'],"1,000 Upwards ",2021,280
Student_922,JAMB and WAEC,No,Bad,Long waiting time,4,nan,nan,Poor Time management,I followed a routine,Maths,Science,['English' 'Maths' 'Physics' 'Biology'],0-100,2021,189
Student_923,JAMB and WAEC,No,Bad,Long waiting time,2,Moral Support,nan,External issues,I followed a routine,Commerce,Commercial,['English' 'Accounting' 'Commerce' 'Economics'],"1,000 Upwards ",2020,267
Student_924,JAMB,Yes,Good,Anxiety,5,Moral Support,nan,nan,I review my notes daily,Biology,Science,['English' 'Biology' 'Maths' 'Chemistry'],300-500,2022,250
Student_925,JAMB and WAEC,Yes,Good,Time management,2,Counseling,nan,Inadequate preparation,I attend extra classes,History,Art,['English' 'History' 'Literature in English' 'Government'],0-100,2023,172
Student_926,WAEC,Yes,Bad,Time management,4,Strict supervision,nan,Procrastination,Used additional resources,Biology,Science,['English' 'Chemistry' 'Physics' 'Biology'],0-100,2022,234
Student_927,WAEC,Yes,nan,nan,2,nan,nan,nan,Used additional resources,Biology,Science,['English' 'Biology' 'Maths' 'Physics'],"1,000 Upwards ",2021,301
Student_928,JAMB,Yes,Good,Lack of Finance,2,Mock exams,nan,External issues,Used additional resources,Literature in English,Art,['English' 'CRS' 'Government' 'Literature in English'],100-300,2024,223
Student_929,JAMB and WAEC,No,nan,Fear,4,Counseling,nan,Inadequate preparation,I review my notes daily,Accounting,Commercial,['English' 'Commerce' 'Accounting' 'Economics'],"500-1,000",2023,258
Student_930,WAEC,No,nan,Fear,4,Strict supervision,Positive,Procrastination,I focus on weak areas,Economics,Commercial,['English' 'Commerce' 'Economics' 'Accounting'],0-100,2024,224
Student_931,JAMB,No,Average,No guardian/supervisor,1,Strict supervision,Negative,Procrastination,Used additional resources,Commerce,Commercial,['English' 'Economics' 'Accounting' 'Commerce'],0-100,2023,224
Student_932,JAMB and WAEC,Yes,Bad,Time management,4,Mock exams,Positive,Procrastination,I focus on weak areas,Biology,Science,['English' 'Chemistry' 'Biology' 'Physics'],100-300,2020,201
Student_933,JAMB,Yes,Bad,Anxiety,4,Strict supervision,nan,Lack of planning,I put away other commitments,Literature in English,Art,['English' 'Literature in English' 'Government' 'History'],0-100,2020,226
Student_934,JAMB and WAEC,No,Bad,Anxiety,5,nan,Positive & Negative,Procrastination,I had many mock exams,Maths,Science,['English' 'Maths' 'Biology' 'Chemistry'],"1,000 Upwards ",2021,318
Student_935,WAEC,Yes,Average,Fear,5,nan,Negative,Procrastination,Used additional resources,Government,Art,['English' 'History' 'CRS' 'Government'],300-500,2023,235
Student_936,WAEC,No,nan,Fear,4,nan,Negative,Poor Time management,Used additional resources,Literature in English,Art,['English' 'Government' 'Literature in English' 'History'],0-100,2021,175
Student_937,JAMB,Yes,Average,Fear, ,Counseling,nan,Inadequate preparation,I practice with past questions,Maths,Science,['English' 'Physics' 'Maths' 'Biology'],"500-1,000",2024,210
Student_938,WAEC,Yes,nan,Anxiety,3,nan,Positive & Negative,Inadequate preparation,I review my notes daily,CRS,Art,['English' 'History' 'CRS' 'Government'],0-100,2023,150
Student_939,JAMB and WAEC,Yes,Bad,Long waiting time, ,nan,nan,Inadequate preparation,I followed a routine,Physics,Science,['English' 'Maths' 'Chemistry' 'Physics'],0-100,2020,197
Student_940,JAMB,Yes,nan,Long waiting time,5,Mock exams,Negative,Procrastination,I attend extra classes,Biology,Science,['English' 'Physics' 'Biology' 'Maths'],0-100,2022,234
Student_941,WAEC,Yes,Average,Time management,4,Mock exams,nan,External issues,I study with a partner,CRS,Art,['English' 'Government' 'CRS' 'Literature in English'],100-300,2021,203
Student_942,JAMB and WAEC,Yes,nan,Technical issues,2,nan,nan,nan,Used additional resources,CRS,Art,['English' 'History' 'CRS' 'Literature in English'],"1,000 Upwards ",2023,229
Student_943,WAEC,No,Good,Anxiety,4,Counseling,nan,Poor Time management,I followed a routine,Maths,Science,['English' 'Maths' 'Chemistry' 'Physics'],"1,000 Upwards ",2023,320
Student_944,JAMB,Yes,Bad,Other commitments,4,Moral Support,nan,Lack of planning,I review my notes daily,Government,Art,['English' 'Literature in English' 'History' 'Government'],0-100,2021,165
Student_945,WAEC,Yes,Bad,Technical issues,5,nan,nan,nan,I followed a routine,Government,Art,['English' 'Literature in English' 'History' 'Government'],"1,000 Upwards ",2024,283
Student_946,JAMB and WAEC,No,Good,Time management,4,Strict supervision,Negative,nan,I review my notes daily,Chemistry,Science,['English' 'Biology' 'Chemistry' 'Physics'],0-100,2020,199
Student_947,WAEC,Yes,Bad,Long waiting time,2,Extra lesson,nan,External issues,I practice with past questions,Literature in English,Art,['English' 'CRS' 'Literature in English' 'History'],300-500,2022,261
Student_948,JAMB,Yes,Average,Anxiety,3,Moral Support,Positive,Poor Time management,I attend extra classes,Economics,Commercial,['English' 'Commerce' 'Economics' 'Accounting'],100-300,2022,218
Student_949,WAEC,Yes,Average,Long waiting time,4,nan,nan,Inadequate preparation,Used additional resources,Commerce,Commercial,['English' 'Accounting' 'Economics' 'Commerce'],300-500,2020,224
Student_950,JAMB,Yes,Good,Fear,3,nan,Positive,Procrastination,I focus on weak areas,Government,Art,['English' 'History' 'Government' 'Literature in English'],"500-1,000",2020,276
Student_951,WAEC,Yes,nan,Technical issues,4,Mock exams,Positive & Negative,nan,I followed a routine,Maths,Science,['English' 'Chemistry' 'Maths' 'Biology'],0-100,2022,175
Student_952,JAMB and WAEC,No,nan,Time management, ,Moral Support,Positive,Inadequate preparation,I review my notes daily,Commerce,Commercial,['English' 'Accounting' 'Commerce' 'Economics'],100-300,2024,216
Student_953,WAEC,Yes,Bad,Lack of Finance,3,nan,Positive,nan,I review my notes daily,Chemistry,Science,['English' 'Maths' 'Physics' 'Chemistry'],100-300,2020,240
Student_954,WAEC,Yes,Good,Subject difficulty,3,Mock exams,Negative,Procrastination,I study with a partner,Commerce,Commercial,['English' 'Commerce' 'Economics' 'Accounting'],"1,000 Upwards ",2022,264
Student_955,WAEC,No,Good,Subject difficulty,3,Strict supervision,nan,Procrastination,Used additional resources,Government,Art,['English' 'Literature in English' 'CRS' 'Government'],"1,000 Upwards ",2020,312
Student_956,JAMB and WAEC,Yes,nan,Time management,5,Strict supervision,Positive,Inadequate preparation,I followed a routine,History,Art,['English' 'CRS' 'History' 'Literature in English'],100-300,2024,217
Student_957,JAMB and WAEC,Yes,Good,nan,5,Moral Support,nan,Procrastination,Used additional resources,Biology,Science,['English' 'Biology' 'Maths' 'Physics'],0-100,2023,170
Student_958,JAMB,No,Average,nan, ,Counseling,nan,nan,I focus on weak areas,Commerce,Commercial,['English' 'Economics' 'Accounting' 'Commerce'],300-500,2024,250
Student_959,JAMB,No,Average,Fear,5,Counseling,nan,nan,I review my notes daily,Literature in English,Art,['English' 'Government' 'Literature in English' 'History'],300-500,2024,281
Student_960,JAMB,Yes,Bad,No guardian/supervisor,1,Accountability partners,Positive,Lack of planning,I study with a partner,Chemistry,Science,['English' 'Chemistry' 'Biology' 'Physics'],100-300,2020,224
Student_961,JAMB and WAEC,Yes,Average,Time management,1,Counseling,Negative,Procrastination,I followed a routine,Chemistry,Science,['English' 'Chemistry' 'Physics' 'Maths'],0-100,2021,241
Student_962,JAMB,No,Bad,Fear,4,nan,nan,External issues,I study with a partner,Chemistry,Science,['English' 'Maths' 'Biology' 'Chemistry'],100-300,2024,216
Student_963,JAMB and WAEC,Yes,Bad,Long waiting time,4,Extra lesson,nan,Poor Time management,I followed a routine,Economics,Commercial,['English' 'Accounting' 'Commerce' 'Economics'],300-500,2022,259
Student_964,WAEC,Yes,nan,Lack of Finance,1,Counseling,nan,Inadequate preparation,I focus on weak areas,Government,Art,['English' 'Government' 'CRS' 'History'],0-100,2020,170
Student_965,WAEC,Yes,Bad,Technical issues,3,Strict supervision,nan,nan,I followed a routine,Accounting,Commercial,['English' 'Accounting' 'Economics' 'Commerce'],100-300,2023,166
Student_966,JAMB and WAEC,No,Average,No guardian/supervisor, ,Extra lesson,nan,Inadequate preparation,I followed a routine,Commerce,Commercial,['English' 'Commerce' 'Accounting' 'Economics'],100-300,2022,225
Student_967,WAEC,Yes,Good,Anxiety,5,Mock exams,nan,Poor Time management,I attend extra classes,Commerce,Commercial,['English' 'Accounting' 'Economics' 'Commerce'],100-300,2021,247
Student_968,JAMB,No,Good,Fear,3,Counseling,Negative,Lack of planning,I review my notes daily,Government,Art,['English' 'CRS' 'Literature in English' 'Government'],100-300,2020,180
Student_969,JAMB,No,Average,Lack of time due to chores/work,4,nan,Positive,Procrastination,I followed a routine,Government,Art,['English' 'Government' 'CRS' 'Literature in English'],100-300,2020,192
Student_970,WAEC,Yes,Bad,No guardian/supervisor,2,Strict supervision,nan,Inadequate preparation,I followed a routine,Chemistry,Science,['English' 'Chemistry' 'Biology' 'Physics'],"500-1,000",2022,281
Student_971,JAMB,No,Bad,Fear,3,Counseling,nan,External issues,I review my notes daily,CRS,Art,['English' 'Literature in English' 'History' 'CRS'],"1,000 Upwards ",2021,311
Student_972,JAMB,Yes,Average,Anxiety, ,nan,nan,nan,I review my notes daily,Chemistry,Science,['English' 'Physics' 'Chemistry' 'Maths'],300-500,2020,216
Student_973,JAMB,No,Bad,Lack of Finance,3,Mock exams,Positive & Negative,Inadequate preparation,I had many mock exams,Accounting,Commercial,['English' 'Accounting' 'Economics' 'Commerce'],100-300,2024,236
Student_974,JAMB,No,nan,Long waiting time,5,nan,Positive,nan,I followed a routine,Physics,Science,['English' 'Biology' 'Physics' 'Chemistry'],0-100,2020,214
Student_975,JAMB,Yes,Good,Time management,5,Counseling,nan,Lack of planning,I followed a routine,Accounting,Commercial,['English' 'Accounting' 'Commerce' 'Economics'],0-100,2023,251
Student_976,JAMB,No,nan,Time management,5,Extra lesson,Negative,Inadequate preparation,I attend extra classes,Commerce,Commercial,['English' 'Accounting' 'Economics' 'Commerce'],"500-1,000",2021,282
Student_977,WAEC,No,nan,No guardian/supervisor,4,nan,nan,External issues,I had many mock exams,History,Art,['English' 'History' 'Government' 'Literature in English'],300-500,2023,235
Student_978,JAMB,Yes,nan,Anxiety,4,Accountability partners,Positive & Negative,Poor Time management,I review my notes daily,Economics,Commercial,['English' 'Economics' 'Commerce' 'Accounting'],0-100,2024,193
Student_979,WAEC,Yes,nan,Time management, ,Strict supervision,Negative,nan,I study with a partner,Literature in English,Art,['English' 'Literature in English' 'CRS' 'History'],"1,000 Upwards ",2020,269
Student_980,JAMB,No,Good,Long waiting time,4,nan,Negative,Lack of planning,I had many mock exams,Government,Art,['English' 'Government' 'CRS' 'History'],0-100,2023,210
Student_981,WAEC,No,Average,Lack of Finance,5,Mock exams,nan,Inadequate preparation,I had many mock exams,Literature in English,Art,['English' 'Literature in English' 'Government' 'History'],"1,000 Upwards ",2023,296
Student_982,WAEC,Yes,Average,No guardian/supervisor,5,nan,Positive & Negative,Procrastination,I had many mock exams,History,Art,['English' 'CRS' 'Government' 'History'],300-500,2024,221
Student_983,JAMB and WAEC,Yes,Average,Anxiety,2,Extra lesson,nan,nan,I attend extra classes,Maths,Science,['English' 'Biology' 'Physics' 'Maths'],300-500,2023,209
Student_984,JAMB,No,Bad,Time management,4,Strict supervision,nan,Lack of planning,I had many mock exams,Maths,Science,['English' 'Physics' 'Biology' 'Maths'],300-500,2022,222
Student_985,JAMB,Yes,Bad,Long waiting time,3,Mock exams,nan,Inadequate preparation,I had many mock exams,Physics,Science,['English' 'Chemistry' 'Physics' 'Maths'],100-300,2022,270
Student_986,JAMB,Yes,Bad,Lack of Finance,5,nan,nan,Inadequate preparation,I review my notes daily,History,Art,['English' 'CRS' 'Government' 'History'],0-100,2021,199
Student_987,JAMB,Yes,Average,Time management,2,nan,Negative,Poor Time management,I followed a routine,Accounting,Commercial,['English' 'Economics' 'Accounting' 'Commerce'],300-500,2024,238
Student_988,WAEC,Yes,Average,Long waiting time,4,Strict supervision,Positive,Inadequate preparation,I attend extra classes,Accounting,Commercial,['English' 'Economics' 'Accounting' 'Commerce'],0-100,2022,172
Student_989,JAMB,No,Average,Anxiety,1,nan,Negative,External issues,I review my notes daily,Biology,Science,['English' 'Chemistry' 'Biology' 'Maths'],100-300,2020,187
Student_990,WAEC,Yes,Good,Time management,5,Moral Support,Positive & Negative,Poor Time management,I followed a routine,Chemistry,Science,['English' 'Biology' 'Chemistry' 'Maths'],"1,000 Upwards ",2024,317
Student_991,JAMB and WAEC,No,Bad,Time management,4,nan,nan,Poor Time management,I had many mock exams,Government,Art,['English' 'CRS' 'Government' 'Literature in English'],"500-1,000",2023,232
Student_992,WAEC,Yes,Good,Time management,3,Counseling,Positive,Procrastination,I put away other commitments,Physics,Science,['English' 'Chemistry' 'Biology' 'Physics'],100-300,2022,257
Student_993,JAMB,Yes,Average,Technical issues,4,Accountability partners,nan,Lack of planning,I put away other commitments,Economics,Commercial,['English' 'Commerce' 'Economics' 'Accounting'],100-300,2022,205
